Country Name,Country Code,Series Name,Series Code,2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Germany,DEU,"School enrollment, secondary (% gross)",SE.SEC.ENRR,103.7624207,102.1676102,100.8108902,99.71071625,98.82263947,98.81199646,98.40927887,97.59349823,97.54060364,0
Germany,DEU,Statistical Capacity Score (Overall Average) (scale 0 - 100),IQ.SCI.OVRL,0,0,0,0,0,0,0,0,0,0
Germany,DEU,Surface area (sq. km),AG.SRF.TOTL.K2,357140,357170,357340,357380,357409,357580,357580,357580,0,0
Germany,DEU,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,11.48138523,11.62298611,11.61150337,11.4825632,11.47872896,11.29612025,11.41740839,11.44857565,11.40498366,0
Germany,DEU,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,0,0,0,0,0,38.72689503,38.78740347,38.78740347,0,0
Germany,DEU,Time required to start a business (days),IC.REG.DURS,14.5,14.5,14.5,14.5,10.5,8,8,8,8,0
Germany,DEU,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,0,0,0,0,0,0,0,0,0,0
Germany,DEU,Urban population growth (annual %),SP.URB.GROW,-1.601972315,0.200687484,0.285857247,0.429833546,0.878656939,0.838301068,0.421625392,0.366515156,0.308266936,0.27689562
India,IND,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,31.3534,28.052,25.077,22.102,19.127,16.152,13.177,12.0708,10.9646,0
India,IND,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,17.19197356,16.84537707,17.14842354,16.79193451,16.17450811,16.36380056,16.5583314,15.97015748,16.6774624,18.31898773
India,IND,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,0,44.77869986,0,0,0,0,44.77869986,0,0,0
India,IND,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,0,0,0,81.4,0,81.4,0,0,0,0
India,IND,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.408315593,1.507820975,1.535560059,1.649327519,1.641198393,1.648359053,1.7191902,1.799825446,0,0
India,IND,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,0,0,0,0,0,53.5,0,0,0,0
India,IND,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,0,0,0,0,0,0,0,0,0,0
India,IND,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,696.8426815,723.2369166,764.2011341,804.5163493,0,0,0,0,0,0
India,IND,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,577.9944263,599.1556198,605.7940378,636.571834,0,0,0,0,0,0
India,IND,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,24.54041132,24.53443066,25.4308613,22.96796301,19.81318916,19.15823491,18.79176484,19.94124068,18.42938651,18.07658679
India,IND,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,3.34E+11,3.93E+11,4.27E+11,4.58E+11,4.79E+11,4.56E+11,5.11E+11,5.21E+11,5.61E+11,5.64E+11
India,IND,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.506,2.439,2.381,2.333,2.295,2.266,2.243,2.222,2.202,0
India,IND,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,36498654598,23995685014,28153031270,34576643694,44009492130,44458571546,39966091359,42117450737,50610647354,0
India,IND,Forest area (sq. km),AG.LND.FRST.K2,697624,700288,702952,705616,708280,710944,713608,716272,718936,721600
India,IND,GDP (current US$),NY.GDP.MKTP.CD,1.82E+12,1.83E+12,1.86E+12,2.04E+12,2.10E+12,2.29E+12,2.65E+12,2.70E+12,2.87E+12,2.62E+12
India,IND,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.241315001,5.456388753,6.386106401,7.410227605,7.996253786,8.256305502,6.795383419,6.532989011,4.041554187,-7.964610411
India,IND,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,1360,1480,1520,1560,1600,1680,1820,2010,2120,1900
India,IND,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,4450,4800,4990,5170,5400,5720,6120,6600,6930,6390
India,IND,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,1.70E+12,1.87E+12,1.94E+12,2.02E+12,2.10E+12,2.23E+12,2.44E+12,2.71E+12,2.89E+12,2.63E+12
India,IND,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,5.57E+12,6.08E+12,6.40E+12,6.70E+12,7.08E+12,7.58E+12,8.19E+12,8.93E+12,9.47E+12,8.82E+12
India,IND,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,39.59042186,38.34742441,34.02320189,34.26779992,32.1167347,30.17269019,30.98217283,32.06995172,30.66409648,28.42029797
India,IND,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,7.891523386,7.729531408,8.883288734,9.226508963,8.039628032,7.681523693,7.389559618,9.081063796,10.29886438,0
India,IND,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,84,83,83,85,87,88,90,93,95,0
India,IND,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,31.08346869,31.25929107,28.41327065,25.95422274,22.10972471,20.9242508,21.95073212,23.65741648,20.95738453,18.39329658
India,IND,Income share held by lowest 20%,SI.DST.FRST.20,8.1,0,0,0,0,0,0,0,0,0
India,IND,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,30.16167976,29.3985277,28.40489956,27.6564012,27.34739148,26.61899994,26.50001665,26.38289869,24.17759497,23.19873881
India,IND,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,8.733580144,7.934386248,6.186504001,3.331756917,2.279588108,3.237974951,3.969257933,3.737251671,3.566001422,4.570317073
India,IND,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.13,67.545,67.931,68.286,68.607,68.897,69.165,69.416,69.656,0
India,IND,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,42.09248405,43.03489316,42.02271255,38.52647864,31.4739416,27.28741289,28.25471031,31.0702432,28.2319402,24.71029431
India,IND,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.704483558,2.618167619,2.548825679,2.543982503,2.457450601,2.543151188,2.531462588,2.433922067,2.519120764,2.8826704
India,IND,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,71.49252962,68.31524817,69.19699374,72.86262075,76.40759943,85.14868348,87.31773719,86.94256319,84.27000876,83.60189609
India,IND,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,55.1,52,49.1,46.2,43.5,40.9,38.5,36.3,34.3,0
India,IND,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,89.99256996,90.08283332,92.44597165,93.82252823,104.2283051,108.2470543,103.9498284,98.51302178,99.63191379,0
India,IND,Net migration,SM.POP.NETM,0,-2350075,0,0,0,0,-2663434,0,0,0
India,IND,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,3270219971,1681849976,2456340088,2991820068,3174350098,2679040039,3198139893,2462010010,2610580078,0
India,IND,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,62499075445,68820517838,69970360847,70388642797,68909693353,62744364090,68967175500,78790170929,83332078002,83149172934
India,IND,Population density (people per sq. km of land area),EN.POP.DNST,420.5206997,425.731367,430.7972646,435.761175,440.6554549,445.4869181,450.2493211,454.9464659,459.5796959,464.1494102
India,IND,Population growth (annual %),SP.POP.GROW,1.288512962,1.231484894,1.182904215,1.145673402,1.116895913,1.090459321,1.06335943,1.037827848,1.013261249,0.9894138
India,IND,"Population, total",SP.POP.TOTL,1250287939,1265780243,1280842119,1295600768,1310152392,1324517250,1338676779,1352642283,1366417756,1380004385
India,IND,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,22.5,0,0,0,0,0,0,0,0,0
India,IND,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,21.9,0,0,0,0,0,0,0,0,0
India,IND,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0,0,0,0,0,0,0,0,0,0
India,IND,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,0,0,0,29.4,36.3,0,33.4,0,0,0
India,IND,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,92.76335907,0,96.20088959,97.57112122,97.71131897,96.23069763,94.37374878,0,91.66149139,94.55912781
India,IND,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,11.49599601,12.59987278,12.60899341,11.55062064,12.41520954,12.85101699,12.7267619,13.19740926,0,0
India,IND,"School enrollment, primary (% gross)",SE.PRM.ENRR,108.3233566,109.7612991,110.583313,107.8644104,108.4852295,114.5383224,112.9578629,0,96.82868195,99.90045929
India,IND,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.998529971,1.003399968,1.07249999,1.069620013,1.070180058,1.095190048,1.084020019,0,1.020169973,1.007380009
India,IND,"School enrollment, secondary (% gross)",SE.SEC.ENRR,66.2507019,69.01283264,68.75911713,74.1415329,73.8656311,75.09179688,73.47688293,74.37950897,73.79296875,75.48119354
India,IND,Statistical Capacity Score (Overall Average) (scale 0 - 100),IQ.SCI.OVRL,76.66666667,75.55555556,73.33333333,81.11111111,77.7778,81.11113333,91.11113333,77.7778,75.55556667,76.6667
India,IND,Surface area (sq. km),AG.SRF.TOTL.K2,3287260,3287260,3287260,3287259,3287259,3287259,3287259,3287259,0,0
India,IND,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,10.1773872,10.83677172,11.00162569,9.984654191,10.56970905,11.14773842,11.38744398,12.02551587,0,0
India,IND,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,0,0,0,0,0,3.479305985,3.479306895,3.479306895,0,0
India,IND,Time required to start a business (days),IC.REG.DURS,0,0,32.7,35,30,28.5,29.8,16.5,17.5,0
India,IND,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,6.413868913,6.713104064,8.074193503,18.62962054,11.20633835,17.26337804,10.0846698,11.39755393,9.002253551,15.02869206
India,IND,Urban population growth (annual %),SP.URB.GROW,2.400957295,2.369630953,2.342619835,2.329156081,2.323153578,2.318510266,2.315210138,2.309469966,2.303752441,2.297827591
Indonesia,IDN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,50.681,50.475,49.8548,49.2346,48.6144,47.9942,47.374,46.9052,46.4364,0
Indonesia,IDN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,13.51228707,13.37397424,13.35669916,13.336755,13.49264356,13.47874855,13.15663085,12.80849756,12.71270046,13.7039348
Indonesia,IDN,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,0,9.672795939,0,0,0,0,11.02699356,0,0,0
Indonesia,IDN,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,0,83.1,87.4,0,0,92.6,93.25,93.6,94.7,0
Indonesia,IDN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.960133257,1.959133194,1.804251041,1.920799967,1.899658692,1.89244089,2.01367107,2.178461553,0,0
Indonesia,IDN,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,61.3,61.9,62,61.6,60,59.4,63.6,55.5,0,0
Indonesia,IDN,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,36.55014025,40.76803287,43.42926373,43.4238447,46.77406625,47.95567377,46.96393572,47.23182828,46.51543971,53.71126821
Indonesia,IDN,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,680.2820222,733.3738901,773.9908142,811.9098582,910,956,1021,1064,1084,0
Indonesia,IDN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,833.5627703,853.210745,863.8213608,883.9215093,0,0,0,0,0,0
Indonesia,IDN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,26.32735309,24.59437879,23.92357638,23.6659846,21.16017926,19.08899385,20.17730444,21.0027465,18.4463036,17.16833537
Indonesia,IDN,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2.20E+11,2.53E+11,2.64E+11,2.93E+11,3.08E+11,3.19E+11,3.54E+11,3.80E+11,4.02E+11,4.18E+11
Indonesia,IDN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.471,2.455,2.436,2.413,2.389,2.362,2.336,2.311,2.288,0
Indonesia,IDN,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,20564938227,21200778608,23281742362,25120732060,19779127977,4541713739,20510310832,18909826044,24993551748,0
Indonesia,IDN,Forest area (sq. km),AG.LND.FRST.K2,987329.4,978066.8,968804.2,959541.6,950279,952718,939498,933442.7,927387.3,921332
Indonesia,IDN,GDP (current US$),NY.GDP.MKTP.CD,8.93E+11,9.18E+11,9.13E+11,8.91E+11,8.61E+11,9.32E+11,1.02E+12,1.04E+12,1.12E+12,1.06E+12
Indonesia,IDN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.169784208,6.030050653,5.557263689,5.006668426,4.8763223,5.033069183,5.069785901,5.17429154,5.018159715,-2.069543499
Indonesia,IDN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,3010,3580,3730,3620,3430,3400,3530,3840,4050,3870
Indonesia,IDN,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,8840,9440,9770,9930,9910,10160,10590,11300,11940,11750
Indonesia,IDN,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,7.38E+11,8.89E+11,9.40E+11,9.23E+11,8.87E+11,8.90E+11,9.34E+11,1.03E+12,1.10E+12,1.06E+12
Indonesia,IDN,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,2.17E+12,2.35E+12,2.46E+12,2.53E+12,2.56E+12,2.66E+12,2.80E+12,3.02E+12,3.23E+12,3.21E+12
Indonesia,IDN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,32.98433326,35.07159361,33.83135679,34.60034391,34.06279218,33.8587393,33.7105948,34.57058583,33.78040338,32.36746283
Indonesia,IDN,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,10.6569836,10.69647796,9.606564288,9.305979485,8.903089763,8.002947978,8.455446755,8.222591579,8.097892919,0
Indonesia,IDN,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,80,82,87,86,87,88,90,89,88,0
Indonesia,IDN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,23.8526601,24.98851951,24.7137963,24.41419099,20.77746098,18.33234795,19.17819264,22.07156246,19.00247569,16.02225328
Indonesia,IDN,Income share held by lowest 20%,SI.DST.FRST.20,7.1,7.2,7.1,7.2,7,6.9,6.8,6.9,6.9,0
Indonesia,IDN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,43.91342343,43.59374442,42.63567744,41.92834213,40.0478624,39.30844398,39.3791548,39.72973745,38.95206892,38.26117351
Indonesia,IDN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,7.465943034,3.753878753,4.965990291,5.443174549,3.98024266,2.438924087,4.292678122,3.818323569,1.598798134,-0.456130066
Indonesia,IDN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.542,69.866,70.179,70.481,70.768,71.035,71.282,71.509,71.716,0
Indonesia,IDN,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,42.65914651,41.58791957,40.45712164,39.79188691,34.04304562,30.06221749,32.0726653,35.39595864,30.28877201,28.80963079
Indonesia,IDN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.653776703,0.711549473,0.918769839,0.777855178,0.882266734,0.792220213,0.865191376,0.725001628,0.804335324,0.860574024
Indonesia,IDN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,101.9132298,113.4883118,124.392499,127.6154409,131.1804585,147.4150225,164.44059,119.3387219,126.1069128,130.0613865
Indonesia,IDN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,32.6,31.3,30.1,28.9,27.8,26.7,25.7,24.8,23.9,0
Indonesia,IDN,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,134.2163952,129.0984665,121.8435134,119.0541123,116.1478699,116.7463543,119.575544,118.420467,117.503613,0
Indonesia,IDN,Net migration,SM.POP.NETM,0,-454447,0,0,0,0,-494777,0,0,0
Indonesia,IDN,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,358109985.4,69010002.14,69470001.22,-381940002.4,-28459999.08,-108279998.8,280190002.4,962630004.9,-629950012.2,0
Indonesia,IDN,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,6923970511,7212196578,7614419340,8551164469,9659168639,8906655811,8989529971,11215344812,11666395059,9650926142
Indonesia,IDN,Population density (people per sq. km of land area),EN.POP.DNST,135.3058331,137.1471784,138.9983903,140.8325795,142.6294634,139.3095814,140.9578113,142.5660933,144.1399885,145.6835435
Indonesia,IDN,Population growth (annual %),SP.POP.GROW,1.347904403,1.351699787,1.340770864,1.310945245,1.267829703,1.220591058,1.176197424,1.13450698,1.097926437,1.065178986
Indonesia,IDN,"Population, total",SP.POP.TOTL,245115988,248451714,251805314,255128076,258383257,261556386,264650969,267670549,270625567,273523621
Indonesia,IDN,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,10.9,9.5,7.3,6.2,5.8,5.2,4.5,3.6,2.7,0
Indonesia,IDN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,12.5,12,11.4,11.3,11.2,10.9,10.6,9.8,9.4,0
Indonesia,IDN,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4
Indonesia,IDN,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,0,0,19.9,0,0,0,0,17.7,0,0
Indonesia,IDN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,0,103.098259,101.1456299,103.4515305,0,0,100.8259201,102.3348389,0,0
Indonesia,IDN,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,15.39553988,15.46843732,15.00494556,14.61652911,12.96669934,12.47382327,12.17664757,12.99328466,12.34863346,0
Indonesia,IDN,"School enrollment, primary (% gross)",SE.PRM.ENRR,109.1798325,109.2734222,106.8415909,106.0734024,105.9602432,105.6098785,105.9114304,106.41082,0,0
Indonesia,IDN,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.022259951,1.008219957,0.984489977,0.982280016,0.985639989,0.995899975,0.993650019,0.993399978,0,0
Indonesia,IDN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,79.11447906,80.45233154,82.63764191,82.68238068,86.12274933,84.95211792,87.05921936,88.91017151,0,0
Indonesia,IDN,Statistical Capacity Score (Overall Average) (scale 0 - 100),IQ.SCI.OVRL,83.33333333,83.33333333,80,83.33333333,84.44446667,86.66666667,86.66666667,85.55556667,88.8889,85.55556667
Indonesia,IDN,Surface area (sq. km),AG.SRF.TOTL.K2,1910930,1910930,1910930,1910931,1913580,1913580,1916820,1916862.2,0,0
Indonesia,IDN,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,11.15812785,11.38058994,11.28530146,10.83552375,10.75348778,10.3363487,9.87729308,10.23014302,9.75203683,0
Indonesia,IDN,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,0,0,0,0,0,5.063359019,5.268233446,5.268233446,0,0
Indonesia,IDN,Time required to start a business (days),IC.REG.DURS,0,0,77,53.9,49.3,26.3,24.5,21,12.6,0
Indonesia,IDN,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,14.41399914,17.42620476,19.94706369,29.91739054,34.60619961,37.47857528,29.43508718,25.07242804,39.41267757,36.74003919
Indonesia,IDN,Urban population growth (annual %),SP.URB.GROW,2.703027204,2.688704919,2.656286133,2.611279147,2.547720314,2.480602572,2.409553822,2.345606974,2.283817981,2.230109356
Italy,ITA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,6.115,5.894,5.7632,5.6324,5.5016,5.3708,5.24,5.11,4.98,0
Italy,ITA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.883426278,1.970753135,2.144589807,1.99786089,2.065236762,1.928373307,1.972684673,1.94522823,1.909124335,1.99068791
Italy,ITA,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,0,18.62162698,0,0,0,0,18.65517808,0,0,0
Italy,ITA,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,99.9,0,99.9,99.9,99.9,99.9,0,0,0,0
Italy,ITA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.680594156,6.327708948,5.751739866,5.387310957,5.56325971,5.498165205,5.437857549,5.376374339,0,0
Italy,ITA,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,0,0,65.1,0,0,0,0,0,0,0
Italy,ITA,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,0,0,0,0,0,0,0,0,0,0
Italy,ITA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,5514.803615,5397.741477,5159.183655,5002.40668,0,0,0,0,0,0
Italy,ITA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2828.404891,2709.297728,2579.472543,2414.484002,2481.754645,0,0,0,0,0
Italy,ITA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,26.87246347,28.37924284,28.63324308,29.10882819,29.71598237,29.32789075,30.73373332,31.35046232,31.69579799,29.48971325
Italy,ITA,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,0,0,0,0,0,0,0,0,0,0
Italy,ITA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.44,1.43,1.39,1.37,1.35,1.34,1.32,1.29,1.27,0
Italy,ITA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,34465481830,34901033.01,19531411962,17032744039,13303439230,25656663795,11138429977,44249715319,31185214397,0
Italy,ITA,Forest area (sq. km),AG.LND.FRST.K2,90818.48,91356.56,91894.64,92432.72,92970.8,93508.9,94047,94585.1,95123.2,95661.3
Italy,ITA,GDP (current US$),NY.GDP.MKTP.CD,2.29E+12,2.09E+12,2.14E+12,2.16E+12,1.84E+12,1.88E+12,1.96E+12,2.09E+12,2.00E+12,1.89E+12
Italy,ITA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.707333347,-2.980905768,-1.841065451,-0.004547542,0.778304351,1.293462732,1.667859041,0.941737193,0.287449937,-8.871146348
Italy,ITA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,37900,36200,35550,34890,32980,31950,31340,33810,34830,32200
Italy,ITA,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,36510,36440,36250,36200,36640,40040,41810,43590,45240,42270
Italy,ITA,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,2.25E+12,2.16E+12,2.14E+12,2.12E+12,2.00E+12,1.94E+12,1.90E+12,2.04E+12,2.08E+12,1.92E+12
Italy,ITA,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,2.17E+12,2.17E+12,2.18E+12,2.20E+12,2.23E+12,2.43E+12,2.53E+12,2.63E+12,2.70E+12,2.52E+12
Italy,ITA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,20.46808872,17.78951287,16.89239376,16.95920181,17.10726702,17.56102831,18.05407117,18.52848376,18.01056595,17.50037494
Italy,ITA,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,8.065329249,7.671225862,7.90617846,7.820628028,8.265535563,8.351433611,7.891012603,7.497143688,7.833264155,0
Italy,ITA,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,90,90,90,87,85,87,92,93,94,0
Italy,ITA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,28.27305899,27.27547801,26.23433632,26.21328696,26.70219379,26.03971207,27.87044263,28.94714219,28.41229041,25.82831298
Italy,ITA,Income share held by lowest 20%,SI.DST.FRST.20,6.4,6.3,6.2,6.2,5.9,6.1,6,0,0,0
Italy,ITA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,21.74970363,21.3450699,21.17245852,20.79842911,20.85638428,21.21794438,21.30040502,21.45118621,21.38062019,21.5112253
Italy,ITA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1.607176983,1.54730144,1.147610159,0.913241262,0.931863575,1.13435002,0.726343221,1.062151927,0.803938226,1.196670963
Italy,ITA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.18780488,82.23902439,82.6902439,83.0902439,82.54390244,83.24390244,82.94634146,83.34634146,83.19756098,0
Italy,ITA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,47.20982667,47.43025699,46.59355805,46.50897245,47.27432652,46.3016406,49.08351105,50.34467006,50.51210797,48.71527499
Italy,ITA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.475956597,1.426924977,1.399020419,1.282969654,1.208228326,1.334835252,1.357370559,1.359542751,1.316566978,1.567524891
Italy,ITA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,161.1720125,162.3070852,160.9908765,148.8415405,144.756385,141.6939815,138.2337679,137.466947,131.2645046,128.6710064
Italy,ITA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,3.9,3.8,3.7,3.6,3.5,3.4,3.3,3.2,3.1,0
Italy,ITA,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,94.03176162,94.25903548,96.8993313,99.92393091,102.698258,105.421041,102.3166725,101.2041896,103.2614579,0
Italy,ITA,Net migration,SM.POP.NETM,0,1637369,0,0,0,0,744713,0,0,0
Italy,ITA,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,0,0,0,0,0,0,0,0,0,0
Italy,ITA,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,8731247318,9166139341,9436137008,10099257246,9608855965,9513962939,9742186172,9899652023,10458515879,9711242183
Italy,ITA,Population density (people per sq. km of land area),EN.POP.DNST,201.8747841,202.4196539,204.7798599,206.6673693,206.4682872,206.1178282,205.8091691,202.941457,200.6149229,200.0269472
Italy,ITA,Population growth (annual %),SP.POP.GROW,0.171978291,0.26954124,1.159251117,0.917504096,-0.096376133,-0.169884073,-0.149861117,-0.19006364,-1.153028424,-0.293517053
Italy,ITA,"Population, total",SP.POP.TOTL,59379449,59539717,60233948,60789140,60730582,60627498,60536709,60421760,59729081,59554023
Italy,ITA,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,1.2,1.2,1.4,1.2,1.9,1.6,1.4,0,0,0
Italy,ITA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,19.5,19.3,19.4,19.9,20.6,20.3,20.3,20.1,0,0
Italy,ITA,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.2
Italy,ITA,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,0,0,0,0,0,0,0,0,0,0
